"Date","State","Race","Cases","Deaths","DateAsDate","PrevDate","PrevCases","PrevDeaths","NewCases","NewDeaths"
20201206,"VA","Other",6593,58.8450704225352,2020-12-06,20201129,6057,58.8450704225352,536,0
20201213,"VA","Other",7506,58.8450704225352,2020-12-13,20201206,6593,58.8450704225352,913,0
20201220,"VA","Other",8233,58.8450704225352,2020-12-20,20201213,7506,58.8450704225352,727,0
20201227,"VA","Other",9247,58.8450704225352,2020-12-27,20201220,8233,58.8450704225352,1014,0
20210103,"VA","Other",10223,58.8450704225352,2021-01-03,20201227,9247,58.8450704225352,976,0
20210110,"VA","Other",11246,60,2021-01-10,20210103,10223,58.8450704225352,1023,1.15492957746479
20210117,"VA","Other",12548,62.0714285714286,2021-01-17,20210110,11246,60,1302,2.07142857142857
20210124,"VA","Other",13435,62.0714285714286,2021-01-24,20210117,12548,62.0714285714286,887,0
20210131,"VA","Other",14265,62.0714285714286,2021-01-31,20210124,13435,62.0714285714286,830,0
20210207,"VA","Other",14846,62.0714285714286,2021-02-07,20210131,14265,62.0714285714286,581,0
20210214,"VA","Other",15259,62.0714285714286,2021-02-14,20210207,14846,62.0714285714286,413,0
20210221,"VA","Other",15486,62.0714285714286,2021-02-21,20210214,15259,62.0714285714286,227,0
20210228,"VA","Other",15760,62.0714285714286,2021-02-28,20210221,15486,62.0714285714286,274,0
20210307,"VA","Other",15947,66,2021-03-07,20210228,15760,62.0714285714286,187,3.92857142857143
20200419,"VA","Unknown",3070,55,2020-04-19,20200412,2402,55,668,0
20200426,"VA","Unknown",4162.5,55,2020-04-26,20200419,3070,55,1092.5,0
20200503,"VA","Unknown",5784,87,2020-05-03,20200426,4162.5,55,1621.5,32
20200510,"VA","Unknown",7233,106.18,2020-05-10,20200503,5784,87,1449,19.18
20200517,"VA","Unknown",9245,106.18,2020-05-17,20200510,7233,106.18,2012,0
20200524,"VA","Unknown",11255,106.18,2020-05-24,20200517,9245,106.18,2010,0
20200531,"VA","Unknown",14692,106.18,2020-05-31,20200524,11255,106.18,3437,0
20200607,"VA","Unknown",15332,106.18,2020-06-07,20200531,14692,106.18,640,0
20200614,"VA","Unknown",15332,106.18,2020-06-14,20200607,15332,106.18,0,0
20200621,"VA","Unknown",15332,106.18,2020-06-21,20200614,15332,106.18,0,0
20200628,"VA","Unknown",15332,106.18,2020-06-28,20200621,15332,106.18,0,0
20200705,"VA","Unknown",15825,106.18,2020-07-05,20200628,15332,106.18,493,0
20200712,"VA","Unknown",16867,106.18,2020-07-12,20200705,15825,106.18,1042,0
20200719,"VA","Unknown",18728,106.18,2020-07-19,20200712,16867,106.18,1861,0
20200726,"VA","Unknown",20346,106.18,2020-07-26,20200719,18728,106.18,1618,0
20200802,"VA","Unknown",22324,106.18,2020-08-02,20200726,20346,106.18,1978,0
20200809,"VA","Unknown",24561,106.18,2020-08-09,20200802,22324,106.18,2237,0
20200816,"VA","Unknown",25779,106.18,2020-08-16,20200809,24561,106.18,1218,0
20200823,"VA","Unknown",26513,106.18,2020-08-23,20200816,25779,106.18,734,0
20200830,"VA","Unknown",27719,106.18,2020-08-30,20200823,26513,106.18,1206,0
20200906,"VA","Unknown",28951,106.18,2020-09-06,20200830,27719,106.18,1232,0
20200913,"VA","Unknown",30141,106.18,2020-09-13,20200906,28951,106.18,1190,0
20200920,"VA","Unknown",31061,106.18,2020-09-20,20200913,30141,106.18,920,0
20200927,"VA","Unknown",31399,106.18,2020-09-27,20200920,31061,106.18,338,0
20201004,"VA","Unknown",31901,106.18,2020-10-04,20200927,31399,106.18,502,0
20201011,"VA","Unknown",32845,106.18,2020-10-11,20201004,31901,106.18,944,0
20201018,"VA","Unknown",33830,106.18,2020-10-18,20201011,32845,106.18,985,0
20201025,"VA","Unknown",34525,106.18,2020-10-25,20201018,33830,106.18,695,0
20201101,"VA","Unknown",35907,108.5,2020-11-01,20201025,34525,106.18,1382,2.31999999999999
20201108,"VA","Unknown",37086,109,2020-11-08,20201101,35907,108.5,1179,0.5
20201115,"VA","Unknown",37751,111.666666666667,2020-11-15,20201108,37086,109,665,2.66666666666667
20201122,"VA","Unknown",41291,111.666666666667,2020-11-22,20201115,37751,111.666666666667,3540,0
20201129,"VA","Unknown",45474,117,2020-11-29,20201122,41291,111.666666666667,4183,5.33333333333333
20201206,"VA","Unknown",49850,128,2020-12-06,20201129,45474,117,4376,11
20201213,"VA","Unknown",56813,139,2020-12-13,20201206,49850,128,6963,11
20201220,"VA","Unknown",62852,149,2020-12-20,20201213,56813,139,6039,10
20201227,"VA","Unknown",69640,160,2020-12-27,20201220,62852,149,6788,11
20210103,"VA","Unknown",76792,167,2021-01-03,20201227,69640,160,7152,7
20210110,"VA","Unknown",85602,181,2021-01-10,20210103,76792,167,8810,14
20210117,"VA","Unknown",96797,194.153846153846,2021-01-17,20210110,85602,181,11195,13.1538461538462
20210124,"VA","Unknown",106890,194.153846153846,2021-01-24,20210117,96797,194.153846153846,10093,0
20210131,"VA","Unknown",117386,194.153846153846,2021-01-31,20210124,106890,194.153846153846,10496,0
20210207,"VA","Unknown",123518,194.153846153846,2021-02-07,20210131,117386,194.153846153846,6132,0
20210214,"VA","Unknown",128250,194.153846153846,2021-02-14,20210207,123518,194.153846153846,4732,0
20210221,"VA","Unknown",130129,194.153846153846,2021-02-21,20210214,128250,194.153846153846,1879,0
20210228,"VA","Unknown",131413,194.153846153846,2021-02-28,20210221,130129,194.153846153846,1284,0
20210307,"VA","Unknown",131880,206.5,2021-03-07,20210228,131413,194.153846153846,467,12.3461538461538
20200419,"VA","White",2830,233,2020-04-19,20200412,1528,233,1302,0
20200426,"VA","White",4412,233,2020-04-26,20200419,2830,233,1582,0
20200503,"VA","White",6380,350,2020-05-03,20200426,4412,233,1968,117
20200510,"VA","White",8075,451,2020-05-10,20200503,6380,350,1695,101
20200517,"VA","White",9959,549,2020-05-17,20200510,8075,451,1884,98
20200524,"VA","White",11686,637,2020-05-24,20200517,9959,549,1727,88
20200531,"VA","White",13744,751,2020-05-31,20200524,11686,637,2058,114
20200607,"VA","White",14061.1111111111,820,2020-06-07,20200531,13744,751,317.111111111111,69
20200614,"VA","White",14061.1111111111,889.333333333333,2020-06-14,20200607,14061.1111111111,820,0,69.3333333333334
20200621,"VA","White",14061.1111111111,889.333333333333,2020-06-21,20200614,14061.1111111111,889.333333333333,0,0
20200628,"VA","White",14061.1111111111,942,2020-06-28,20200621,14061.1111111111,889.333333333333,0,52.6666666666666
20200705,"VA","White",14068,996,2020-07-05,20200628,14061.1111111111,942,6.88888888888869,54
20200712,"VA","White",15385,1058,2020-07-12,20200705,14068,996,1317,62
20200719,"VA","White",17184,1094,2020-07-19,20200712,15385,1058,1799,36
20200726,"VA","White",19270,1129,2020-07-26,20200719,17184,1094,2086,35
20200802,"VA","White",21188,1204,2020-08-02,20200726,19270,1129,1918,75
20200809,"VA","White",23623,1258,2020-08-09,20200802,21188,1204,2435,54
20200816,"VA","White",25762,1292,2020-08-16,20200809,23623,1258,2139,34
20200823,"VA","White",28091,1332,2020-08-23,20200816,25762,1292,2329,40
20200830,"VA","White",30565,1376,2020-08-30,20200823,28091,1332,2474,44
20200906,"VA","White",33483,1435,2020-09-06,20200830,30565,1376,2918,59
20200913,"VA","White",36441,1459,2020-09-13,20200906,33483,1435,2958,24
20200920,"VA","White",39384,1628,2020-09-20,20200913,36441,1459,2943,169
20200927,"VA","White",42026,1710,2020-09-27,20200920,39384,1628,2642,82
20201004,"VA","White",44747,1787,2020-10-04,20200927,42026,1710,2721,77
20201011,"VA","White",48121,1846,2020-10-11,20201004,44747,1787,3374,59
20201018,"VA","White",51591,1888,2020-10-18,20201011,48121,1846,3470,42
20201025,"VA","White",55179,1972,2020-10-25,20201018,51591,1888,3588,84
20201101,"VA","White",59448,2021,2020-11-01,20201025,55179,1972,4269,49
20201108,"VA","White",64187,2058,2020-11-08,20201101,59448,2021,4739,37
20201115,"VA","White",69473,2124,2020-11-15,20201108,64187,2058,5286,66
20201122,"VA","White",76451,2231,2020-11-22,20201115,69473,2124,6978,107
20201129,"VA","White",84314,2311,2020-11-29,20201122,76451,2231,7863,80
20201206,"VA","White",93222,2411,2020-12-06,20201129,84314,2311,8908,100
20201213,"VA","White",104497,2545,2020-12-13,20201206,93222,2411,11275,134
20201220,"VA","White",115419,2700,2020-12-20,20201213,104497,2545,10922,155
20201227,"VA","White",127043,2830,2020-12-27,20201220,115419,2700,11624,130
20210103,"VA","White",140846,3029,2021-01-03,20201227,127043,2830,13803,199
20210110,"VA","White",156696,3188,2021-01-10,20210103,140846,3029,15850,159
20210117,"VA","White",173309,3429,2021-01-17,20210110,156696,3188,16613,241
20210124,"VA","White",186293,3685,2021-01-24,20210117,173309,3429,12984,256
20210131,"VA","White",198455,3916,2021-01-31,20210124,186293,3685,12162,231
20210207,"VA","White",208605,4129,2021-02-07,20210131,198455,3916,10150,213
20210214,"VA","White",217599,4340,2021-02-14,20210207,208605,4129,8994,211
20210221,"VA","White",224524,4559,2021-02-21,20210214,217599,4340,6925,219
20210228,"VA","White",230288,5351,2021-02-28,20210221,224524,4559,5764,792
20210307,"VA","White",235269,6002,2021-03-07,20210228,230288,5351,4981,651
20200419,"VI","Unknown",69,4,2020-04-19,20200412,69,4,0,0
20200426,"VI","Unknown",69,4,2020-04-26,20200419,69,4,0,0
20200503,"VI","Unknown",69,4,2020-05-03,20200426,69,4,0,0
20200510,"VI","Unknown",69,4,2020-05-10,20200503,69,4,0,0
20200517,"VI","Unknown",69,6,2020-05-17,20200510,69,4,0,2
20200524,"VI","Unknown",69,6,2020-05-24,20200517,69,6,0,0
20200531,"VI","Unknown",69,6,2020-05-31,20200524,69,6,0,0
20200607,"VI","Unknown",71,6,2020-06-07,20200531,69,6,2,0
20200614,"VI","Unknown",72,6,2020-06-14,20200607,71,6,1,0
20200621,"VI","Unknown",76,6,2020-06-21,20200614,72,6,4,0
20200628,"VI","Unknown",81,6,2020-06-28,20200621,76,6,5,0
20200705,"VI","Unknown",112,6,2020-07-05,20200628,81,6,31,0
20200712,"VI","Unknown",181,6,2020-07-12,20200705,112,6,69,0
20200719,"VI","Unknown",297,6,2020-07-19,20200712,181,6,116,0
20200726,"VI","Unknown",361,7,2020-07-26,20200719,297,6,64,1
20200802,"VI","Unknown",421,8,2020-08-02,20200726,361,7,60,1
20200809,"VI","Unknown",528,9,2020-08-09,20200802,421,8,107,1
20200816,"VI","Unknown",741,9,2020-08-16,20200809,528,9,213,0
20200823,"VI","Unknown",984,11,2020-08-23,20200816,741,9,243,2
20200830,"VI","Unknown",1134,14,2020-08-30,20200823,984,11,150,3
20200906,"VI","Unknown",1181,17,2020-09-06,20200830,1134,14,47,3
20200913,"VI","Unknown",1220,19,2020-09-13,20200906,1181,17,39,2
20200920,"VI","Unknown",1269,19,2020-09-20,20200913,1220,19,49,0
20200927,"VI","Unknown",1317,19,2020-09-27,20200920,1269,19,48,0
20201004,"VI","Unknown",1324.5,20,2020-10-04,20200927,1317,19,7.5,1
20201011,"VI","Unknown",1325,20,2020-10-11,20201004,1324.5,20,0.5,0
20201018,"VI","Unknown",1335,21,2020-10-18,20201011,1325,20,10,1
20201025,"VI","Unknown",1346,21,2020-10-25,20201018,1335,21,11,0
20201101,"VI","Unknown",1376,21,2020-11-01,20201025,1346,21,30,0
20201108,"VI","Unknown",1405,23,2020-11-08,20201101,1376,21,29,2
20201115,"VI","Unknown",1434,23,2020-11-15,20201108,1405,23,29,0
20201122,"VI","Unknown",1504,23,2020-11-22,20201115,1434,23,70,0
20201129,"VI","Unknown",1544,23,2020-11-29,20201122,1504,23,40,0
20201206,"VI","Unknown",1633,23,2020-12-06,20201129,1544,23,89,0
20201213,"VI","Unknown",1791,23,2020-12-13,20201206,1633,23,158,0
20201220,"VI","Unknown",1921,23,2020-12-20,20201213,1791,23,130,0
20201227,"VI","Unknown",1979,23,2020-12-27,20201220,1921,23,58,0
20210103,"VI","Unknown",2042,23,2021-01-03,20201227,1979,23,63,0
20210110,"VI","Unknown",2143,24,2021-01-10,20210103,2042,23,101,1
20210117,"VI","Unknown",2260,24,2021-01-17,20210110,2143,24,117,0
20210124,"VI","Unknown",2341,24,2021-01-24,20210117,2260,24,81,0
20210131,"VI","Unknown",2398,24,2021-01-31,20210124,2341,24,57,0
20210207,"VI","Unknown",2466,24,2021-02-07,20210131,2398,24,68,0
20210214,"VI","Unknown",2524,25,2021-02-14,20210207,2466,24,58,1
20210221,"VI","Unknown",2575,25,2021-02-21,20210214,2524,25,51,0
20210228,"VI","Unknown",2646,25,2021-02-28,20210221,2575,25,71,0
20210307,"VI","Unknown",2714,25,2021-03-07,20210228,2646,25,68,0
20200419,"VT","AIAN",1,1,2020-04-19,20200412,1,1,0,0
20200426,"VT","AIAN",1,1,2020-04-26,20200419,1,1,0,0
20200503,"VT","AIAN",1,1,2020-05-03,20200426,1,1,0,0
20200510,"VT","AIAN",1,1,2020-05-10,20200503,1,1,0,0
20200517,"VT","AIAN",1,1,2020-05-17,20200510,1,1,0,0
20200524,"VT","AIAN",1,1,2020-05-24,20200517,1,1,0,0
20200531,"VT","AIAN",1,1,2020-05-31,20200524,1,1,0,0
20200607,"VT","AIAN",2,1,2020-06-07,20200531,1,1,1,0
20200614,"VT","AIAN",2,1,2020-06-14,20200607,2,1,0,0
20200621,"VT","AIAN",2,1,2020-06-21,20200614,2,1,0,0
20200628,"VT","AIAN",2,1,2020-06-28,20200621,2,1,0,0
20200705,"VT","AIAN",2,1,2020-07-05,20200628,2,1,0,0
20200712,"VT","AIAN",2,1,2020-07-12,20200705,2,1,0,0
20200719,"VT","AIAN",2,1,2020-07-19,20200712,2,1,0,0
20200726,"VT","AIAN",2,1,2020-07-26,20200719,2,1,0,0
20200802,"VT","AIAN",2,1,2020-08-02,20200726,2,1,0,0
20200809,"VT","AIAN",2,1,2020-08-09,20200802,2,1,0,0
20200816,"VT","AIAN",2,1,2020-08-16,20200809,2,1,0,0
20200823,"VT","AIAN",2,1,2020-08-23,20200816,2,1,0,0
20200830,"VT","AIAN",2,1,2020-08-30,20200823,2,1,0,0
20200906,"VT","AIAN",2,1,2020-09-06,20200830,2,1,0,0
20200913,"VT","AIAN",2,1,2020-09-13,20200906,2,1,0,0
20200920,"VT","AIAN",2,1,2020-09-20,20200913,2,1,0,0
20200927,"VT","AIAN",2,1,2020-09-27,20200920,2,1,0,0
20201004,"VT","AIAN",2,1,2020-10-04,20200927,2,1,0,0
20201011,"VT","AIAN",2,1,2020-10-11,20201004,2,1,0,0
20201018,"VT","AIAN",2,1,2020-10-18,20201011,2,1,0,0
20201025,"VT","AIAN",2.33333333333333,1,2020-10-25,20201018,2,1,0.333333333333333,0
20201101,"VT","AIAN",2.33333333333333,1,2020-11-01,20201025,2.33333333333333,1,0,0
20201108,"VT","AIAN",3,1,2020-11-08,20201101,2.33333333333333,1,0.666666666666667,0
20201115,"VT","AIAN",3,1,2020-11-15,20201108,3,1,0,0
20201122,"VT","AIAN",4,1,2020-11-22,20201115,3,1,1,0
20201129,"VT","AIAN",4,1,2020-11-29,20201122,4,1,0,0
20201206,"VT","AIAN",6,1,2020-12-06,20201129,4,1,2,0
20201213,"VT","AIAN",6,1,2020-12-13,20201206,6,1,0,0
20201220,"VT","AIAN",9,1,2020-12-20,20201213,6,1,3,0
20201227,"VT","AIAN",9,1,2020-12-27,20201220,9,1,0,0
20210103,"VT","AIAN",10,1,2021-01-03,20201227,9,1,1,0
20210110,"VT","AIAN",10,1,2021-01-10,20210103,10,1,0,0
20210117,"VT","AIAN",12,1,2021-01-17,20210110,10,1,2,0
20210124,"VT","AIAN",12,1,2021-01-24,20210117,12,1,0,0
20210131,"VT","AIAN",13,1,2021-01-31,20210124,12,1,1,0
20210207,"VT","AIAN",15,1,2021-02-07,20210131,13,1,2,0
20210214,"VT","AIAN",15,1,2021-02-14,20210207,15,1,0,0
20210221,"VT","AIAN",15,1,2021-02-21,20210214,15,1,0,0
20210228,"VT","AIAN",17,1,2021-02-28,20210221,15,1,2,0
20210307,"VT","AIAN",20,1,2021-03-07,20210228,17,1,3,0
20200419,"VT","Asian",10,2,2020-04-19,20200412,10,2,0,0
20200426,"VT","Asian",10,2,2020-04-26,20200419,10,2,0,0
20200503,"VT","Asian",10,2,2020-05-03,20200426,10,2,0,0
20200510,"VT","Asian",10,2,2020-05-10,20200503,10,2,0,0
20200517,"VT","Asian",11,2,2020-05-17,20200510,10,2,1,0
20200524,"VT","Asian",11,2,2020-05-24,20200517,11,2,0,0
20200531,"VT","Asian",11,2,2020-05-31,20200524,11,2,0,0
20200607,"VT","Asian",26,2,2020-06-07,20200531,11,2,15,0
20200614,"VT","Asian",47,2,2020-06-14,20200607,26,2,21,0
20200621,"VT","Asian",51,2,2020-06-21,20200614,47,2,4,0
20200628,"VT","Asian",53,2,2020-06-28,20200621,51,2,2,0
20200705,"VT","Asian",53,2,2020-07-05,20200628,53,2,0,0
20200712,"VT","Asian",53,2,2020-07-12,20200705,53,2,0,0
20200719,"VT","Asian",53,2,2020-07-19,20200712,53,2,0,0
20200726,"VT","Asian",53,2,2020-07-26,20200719,53,2,0,0
20200802,"VT","Asian",54,2,2020-08-02,20200726,53,2,1,0
20200809,"VT","Asian",54,2,2020-08-09,20200802,54,2,0,0
20200816,"VT","Asian",54,2,2020-08-16,20200809,54,2,0,0
20200823,"VT","Asian",55,2,2020-08-23,20200816,54,2,1,0
20200830,"VT","Asian",58,2,2020-08-30,20200823,55,2,3,0
20200906,"VT","Asian",63,2,2020-09-06,20200830,58,2,5,0
20200913,"VT","Asian",64,2,2020-09-13,20200906,63,2,1,0
20200920,"VT","Asian",66,2,2020-09-20,20200913,64,2,2,0
20200927,"VT","Asian",66,2,2020-09-27,20200920,66,2,0,0
20201004,"VT","Asian",68,2,2020-10-04,20200927,66,2,2,0
20201011,"VT","Asian",70,2,2020-10-11,20201004,68,2,2,0
20201018,"VT","Asian",71,2,2020-10-18,20201011,70,2,1,0
20201025,"VT","Asian",73,2,2020-10-25,20201018,71,2,2,0
20201101,"VT","Asian",74,2,2020-11-01,20201025,73,2,1,0
20201108,"VT","Asian",93,2,2020-11-08,20201101,74,2,19,0
20201115,"VT","Asian",109,2,2020-11-15,20201108,93,2,16,0
20201122,"VT","Asian",139,2,2020-11-22,20201115,109,2,30,0
20201129,"VT","Asian",151,2,2020-11-29,20201122,139,2,12,0
20201206,"VT","Asian",195,2,2020-12-06,20201129,151,2,44,0
20201213,"VT","Asian",256,2,2020-12-13,20201206,195,2,61,0
20201220,"VT","Asian",310,2,2020-12-20,20201213,256,2,54,0
20201227,"VT","Asian",359,2,2020-12-27,20201220,310,2,49,0
20210103,"VT","Asian",413,2,2021-01-03,20201227,359,2,54,0
20210110,"VT","Asian",492,2,2021-01-10,20210103,413,2,79,0
20210117,"VT","Asian",520,4,2021-01-17,20210110,492,2,28,2
20210124,"VT","Asian",549,4,2021-01-24,20210117,520,4,29,0
20210131,"VT","Asian",560,4,2021-01-31,20210124,549,4,11,0
20210207,"VT","Asian",574,4,2021-02-07,20210131,560,4,14,0
20210214,"VT","Asian",600,5,2021-02-14,20210207,574,4,26,1
20210221,"VT","Asian",649,5,2021-02-21,20210214,600,5,49,0
20210228,"VT","Asian",699,5,2021-02-28,20210221,649,5,50,0
20210307,"VT","Asian",746,5,2021-03-07,20210228,699,5,47,0
20200419,"VT","Black",15,0,2020-04-19,20200412,15,0,0,0
20200426,"VT","Black",15,0,2020-04-26,20200419,15,0,0,0
20200503,"VT","Black",18,0,2020-05-03,20200426,15,0,3,0
20200510,"VT","Black",20,0,2020-05-10,20200503,18,0,2,0
20200517,"VT","Black",27,0,2020-05-17,20200510,20,0,7,0
20200524,"VT","Black",27,0,2020-05-24,20200517,27,0,0,0
20200531,"VT","Black",34,0,2020-05-31,20200524,27,0,7,0
20200607,"VT","Black",74,0,2020-06-07,20200531,34,0,40,0
20200614,"VT","Black",89.5,0,2020-06-14,20200607,74,0,15.5,0
20200621,"VT","Black",104,0,2020-06-21,20200614,89.5,0,14.5,0
20200628,"VT","Black",113,0,2020-06-28,20200621,104,0,9,0
20200705,"VT","Black",125,0,2020-07-05,20200628,113,0,12,0
20200712,"VT","Black",143,0,2020-07-12,20200705,125,0,18,0
20200719,"VT","Black",150,0,2020-07-19,20200712,143,0,7,0
20200726,"VT","Black",159,0,2020-07-26,20200719,150,0,9,0
20200802,"VT","Black",163,0,2020-08-02,20200726,159,0,4,0
20200809,"VT","Black",166,0,2020-08-09,20200802,163,0,3,0
20200816,"VT","Black",167,0,2020-08-16,20200809,166,0,1,0
20200823,"VT","Black",170,0,2020-08-23,20200816,167,0,3,0
20200830,"VT","Black",174,0,2020-08-30,20200823,170,0,4,0
20200906,"VT","Black",174,0,2020-09-06,20200830,174,0,0,0
20200913,"VT","Black",174,0,2020-09-13,20200906,174,0,0,0
20200920,"VT","Black",174,0,2020-09-20,20200913,174,0,0,0
20200927,"VT","Black",174,0,2020-09-27,20200920,174,0,0,0
20201004,"VT","Black",175,0,2020-10-04,20200927,174,0,1,0
20201011,"VT","Black",199,0,2020-10-11,20201004,175,0,24,0
20201018,"VT","Black",200,0,2020-10-18,20201011,199,0,1,0
20201025,"VT","Black",201,0,2020-10-25,20201018,200,0,1,0
20201101,"VT","Black",203,0,2020-11-01,20201025,201,0,2,0
20201108,"VT","Black",205,0,2020-11-08,20201101,203,0,2,0
20201115,"VT","Black",213,0,2020-11-15,20201108,205,0,8,0
20201122,"VT","Black",220,0,2020-11-22,20201115,213,0,7,0
20201129,"VT","Black",222,0,2020-11-29,20201122,220,0,2,0
20201206,"VT","Black",240,0,2020-12-06,20201129,222,0,18,0
20201213,"VT","Black",264,1,2020-12-13,20201206,240,0,24,1
20201220,"VT","Black",305.4,1,2020-12-20,20201213,264,1,41.4,0
20201227,"VT","Black",305.4,1,2020-12-27,20201220,305.4,1,0,0
20210103,"VT","Black",305.4,1,2021-01-03,20201227,305.4,1,0,0
20210110,"VT","Black",432,1,2021-01-10,20210103,305.4,1,126.6,0
20210117,"VT","Black",486,1,2021-01-17,20210110,432,1,54,0
20210124,"VT","Black",511,1,2021-01-24,20210117,486,1,25,0
20210131,"VT","Black",534,1,2021-01-31,20210124,511,1,23,0
20210207,"VT","Black",549,1,2021-02-07,20210131,534,1,15,0
20210214,"VT","Black",566,1,2021-02-14,20210207,549,1,17,0
20210221,"VT","Black",577,1,2021-02-21,20210214,566,1,11,0
20210228,"VT","Black",594,2,2021-02-28,20210221,577,1,17,1
