"State","Race","Date","Cases","Deaths","DateAsDate","PrevDate","PrevCases","PrevDeaths","NewCases","NewDeaths","NewCases_Lag_1","NewCases_Lag_2","NewCases_Lag_3","NewCases_Lag_4","NewCases_Lag_5","NewCases_Lag_6","NewCases_Lag_7","NewCases_Lag_8"
"DE","Unknown",20210221,4198,11.1789473684211,2021-02-21,20210214,4143,11.1789473684211,55,0,43.5,81.5,81,210,265,315,228,172
"DE","Unknown",20210228,4255,11.1789473684211,2021-02-28,20210221,4198,11.1789473684211,57,0,55,43.5,81.5,81,210,265,315,228
"DE","Unknown",20210307,4292,11.1789473684211,2021-03-07,20210228,4255,11.1789473684211,37,0,57,55,43.5,81.5,81,210,265,315
"DE","White",20200419,1003,16,2020-04-19,20200412,1003,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"DE","White",20200426,1003,69,2020-04-26,20200419,1003,16,0,53,0,NA,NA,NA,NA,NA,NA,NA
"DE","White",20200503,1349,102,2020-05-03,20200426,1003,69,346,33,0,0,NA,NA,NA,NA,NA,NA
"DE","White",20200510,1701,132,2020-05-10,20200503,1349,102,352,30,346,0,0,NA,NA,NA,NA,NA
"DE","White",20200517,2134,177,2020-05-17,20200510,1701,132,433,45,352,346,0,0,NA,NA,NA,NA
"DE","White",20200524,2523,198,2020-05-24,20200517,2134,177,389,21,433,352,346,0,0,NA,NA,NA
"DE","White",20200531,2730,220,2020-05-31,20200524,2523,198,207,22,389,433,352,346,0,0,NA,NA
"DE","White",20200607,2805,242,2020-06-07,20200531,2730,220,75,22,207,389,433,352,346,0,0,NA
"DE","White",20200614,2977,257,2020-06-14,20200607,2805,242,172,15,75,207,389,433,352,346,0,0
"DE","White",20200621,3182,264,2020-06-21,20200614,2977,257,205,7,172,75,207,389,433,352,346,0
"DE","White",20200628,3353,318,2020-06-28,20200621,3182,264,171,54,205,172,75,207,389,433,352,346
"DE","White",20200705,3753,322,2020-07-05,20200628,3353,318,400,4,171,205,172,75,207,389,433,352
"DE","White",20200712,4135,324,2020-07-12,20200705,3753,322,382,2,400,171,205,172,75,207,389,433
"DE","White",20200719,4468,326,2020-07-19,20200712,4135,324,333,2,382,400,171,205,172,75,207,389
"DE","White",20200726,4761,358,2020-07-26,20200719,4468,326,293,32,333,382,400,171,205,172,75,207
"DE","White",20200802,5061,361,2020-08-02,20200726,4761,358,300,3,293,333,382,400,171,205,172,75
"DE","White",20200809,5337,364,2020-08-09,20200802,5061,361,276,3,300,293,333,382,400,171,205,172
"DE","White",20200816,5714,364,2020-08-16,20200809,5337,364,377,0,276,300,293,333,382,400,171,205
"DE","White",20200823,5874,365,2020-08-23,20200816,5714,364,160,1,377,276,300,293,333,382,400,171
"DE","White",20200830,6102,369,2020-08-30,20200823,5874,365,228,4,160,377,276,300,293,333,382,400
"DE","White",20200906,6394,377,2020-09-06,20200830,6102,369,292,8,228,160,377,276,300,293,333,382
"DE","White",20200913,6735,395,2020-09-13,20200906,6394,377,341,18,292,228,160,377,276,300,293,333
"DE","White",20200920,7085,400,2020-09-20,20200913,6735,395,350,5,341,292,228,160,377,276,300,293
"DE","White",20200927,7422,409,2020-09-27,20200920,7085,400,337,9,350,341,292,228,160,377,276,300
"DE","White",20201004,7901,419,2020-10-04,20200927,7422,409,479,10,337,350,341,292,228,160,377,276
"DE","White",20201011,8393,425,2020-10-11,20201004,7901,419,492,6,479,337,350,341,292,228,160,377
"DE","White",20201018,8910,431,2020-10-18,20201011,8393,425,517,6,492,479,337,350,341,292,228,160
"DE","White",20201025,9364,440,2020-10-25,20201018,8910,431,454,9,517,492,479,337,350,341,292,228
"DE","White",20201101,10018,463,2020-11-01,20201025,9364,440,654,23,454,517,492,479,337,350,341,292
"DE","White",20201108,10786,469,2020-11-08,20201101,10018,463,768,6,654,454,517,492,479,337,350,341
"DE","White",20201115,11779,483,2020-11-15,20201108,10786,469,993,14,768,654,454,517,492,479,337,350
"DE","White",20201122,13305,493,2020-11-22,20201115,11779,483,1526,10,993,768,654,454,517,492,479,337
"DE","White",20201129,15070,512,2020-11-29,20201122,13305,493,1765,19,1526,993,768,654,454,517,492,479
"DE","White",20201206,17298,527,2020-12-06,20201129,15070,512,2228,15,1765,1526,993,768,654,454,517,492
"DE","White",20201213,19986,545,2020-12-13,20201206,17298,527,2688,18,2228,1765,1526,993,768,654,454,517
"DE","White",20201220,22605,574,2020-12-20,20201213,19986,545,2619,29,2688,2228,1765,1526,993,768,654,454
"DE","White",20201227,24929,600,2020-12-27,20201220,22605,574,2324,26,2619,2688,2228,1765,1526,993,768,654
"DE","White",20210103,27269,624,2021-01-03,20201227,24929,600,2340,24,2324,2619,2688,2228,1765,1526,993,768
"DE","White",20210110,30310,659,2021-01-10,20210103,27269,624,3041,35,2340,2324,2619,2688,2228,1765,1526,993
"DE","White",20210117,32906,692,2021-01-17,20210110,30310,659,2596,33,3041,2340,2324,2619,2688,2228,1765,1526
"DE","White",20210124,35120,714,2021-01-24,20210117,32906,692,2214,22,2596,3041,2340,2324,2619,2688,2228,1765
"DE","White",20210131,36995,750,2021-01-31,20210124,35120,714,1875,36,2214,2596,3041,2340,2324,2619,2688,2228
"DE","White",20210207,38322,838,2021-02-07,20210131,36995,750,1327,88,1875,2214,2596,3041,2340,2324,2619,2688
"DE","White",20210214,39626,896,2021-02-14,20210207,38322,838,1304,58,1327,1875,2214,2596,3041,2340,2324,2619
"DE","White",20210221,40620,955,2021-02-21,20210214,39626,896,994,59,1304,1327,1875,2214,2596,3041,2340,2324
"DE","White",20210228,41839,997,2021-02-28,20210221,40620,955,1219,42,994,1304,1327,1875,2214,2596,3041,2340
"DE","White",20210307,42730,1036,2021-03-07,20210228,41839,997,891,39,1219,994,1304,1327,1875,2214,2596,3041
"FL","Black",20200419,4551,324,2020-04-19,20200412,4551,324,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"FL","Black",20200426,5228,324,2020-04-26,20200419,4551,324,677,0,0,NA,NA,NA,NA,NA,NA,NA
"FL","Black",20200503,6584,324,2020-05-03,20200426,5228,324,1356,0,677,0,NA,NA,NA,NA,NA,NA
"FL","Black",20200510,7436,363,2020-05-10,20200503,6584,324,852,39,1356,677,0,NA,NA,NA,NA,NA
"FL","Black",20200517,8598,419,2020-05-17,20200510,7436,363,1162,56,852,1356,677,0,NA,NA,NA,NA
"FL","Black",20200524,9759,474,2020-05-24,20200517,8598,419,1161,55,1162,852,1356,677,0,NA,NA,NA
"FL","Black",20200531,10782,520,2020-05-31,20200524,9759,474,1023,46,1161,1162,852,1356,677,0,NA,NA
"FL","Black",20200607,12161,558,2020-06-07,20200531,10782,520,1379,38,1023,1161,1162,852,1356,677,0,NA
"FL","Black",20200614,13986,603,2020-06-14,20200607,12161,558,1825,45,1379,1023,1161,1162,852,1356,677,0
"FL","Black",20200621,16717,659,2020-06-21,20200614,13986,603,2731,56,1825,1379,1023,1161,1162,852,1356,677
"FL","Black",20200628,21819,707,2020-06-28,20200621,16717,659,5102,48,2731,1825,1379,1023,1161,1162,852,1356
"FL","Black",20200705,29060,752,2020-07-05,20200628,21819,707,7241,45,5102,2731,1825,1379,1023,1161,1162,852
"FL","Black",20200712,38335,864,2020-07-12,20200705,29060,752,9275,112,7241,5102,2731,1825,1379,1023,1161,1162
"FL","Black",20200719,48659,981,2020-07-19,20200712,38335,864,10324,117,9275,7241,5102,2731,1825,1379,1023,1161
"FL","Black",20200726,58741,1189,2020-07-26,20200719,48659,981,10082,208,10324,9275,7241,5102,2731,1825,1379,1023
"FL","Black",20200802,68254,1384,2020-08-02,20200726,58741,1189,9513,195,10082,10324,9275,7241,5102,2731,1825,1379
"FL","Black",20200809,75929,1585,2020-08-09,20200802,68254,1384,7675,201,9513,10082,10324,9275,7241,5102,2731,1825
"FL","Black",20200816,82656,1820,2020-08-16,20200809,75929,1585,6727,235,7675,9513,10082,10324,9275,7241,5102,2731
"FL","Black",20200823,87804,1979,2020-08-23,20200816,82656,1820,5148,159,6727,7675,9513,10082,10324,9275,7241,5102
"FL","Black",20200830,91537,2101,2020-08-30,20200823,87804,1979,3733,122,5148,6727,7675,9513,10082,10324,9275,7241
"FL","Black",20200906,94828,2207,2020-09-06,20200830,91537,2101,3291,106,3733,5148,6727,7675,9513,10082,10324,9275
"FL","Black",20200913,97451,2339,2020-09-13,20200906,94828,2207,2623,132,3291,3733,5148,6727,7675,9513,10082,10324
"FL","Black",20200920,100333,2451,2020-09-20,20200913,97451,2339,2882,112,2623,3291,3733,5148,6727,7675,9513,10082
"FL","Black",20200927,102684,2566,2020-09-27,20200920,100333,2451,2351,115,2882,2623,3291,3733,5148,6727,7675,9513
"FL","Black",20201004,104741,2679,2020-10-04,20200927,102684,2566,2057,113,2351,2882,2623,3291,3733,5148,6727,7675
"FL","Black",20201011,106967,2808,2020-10-11,20201004,104741,2679,2226,129,2057,2351,2882,2623,3291,3733,5148,6727
"FL","Black",20201018,109088,2910,2020-10-18,20201011,106967,2808,2121,102,2226,2057,2351,2882,2623,3291,3733,5148
"FL","Black",20201025,111330,2971,2020-10-25,20201018,109088,2910,2242,61,2121,2226,2057,2351,2882,2623,3291,3733
"FL","Black",20201101,114096,3029,2020-11-01,20201025,111330,2971,2766,58,2242,2121,2226,2057,2351,2882,2623,3291
"FL","Black",20201108,117141,3076,2020-11-08,20201101,114096,3029,3045,47,2766,2242,2121,2226,2057,2351,2882,2623
